Gene,adj_F_pval_well
TIGAR,2.4634212477047745e-24
HYI,2.524336192039648e-24
MRPL18,2.5549053588634064e-24
PRSS21,2.573842122152624e-24
ATP6V0E1,2.695489742452757e-24
CD28,2.7151654564206666e-24
TNS3,2.718975727828224e-24
LINC01229,2.7494679491794726e-24
RBM42,2.809235333394545e-24
HIST1H2BN,2.8593356170865308e-24
NUP153,2.9532734164206647e-24
C19orf48,3.1217513749314763e-24
UTRN,3.195043280775752e-24
NCL,3.1966554218440585e-24
PARVB,3.2834411019130383e-24
NRROS,3.340137102536581e-24
HDAC2,3.683369183533667e-24
SSBP2,4.254182709997729e-24
H1FX,4.691581179514159e-24
EVA1B,4.959551659126814e-24
MYO18B,4.962940114776087e-24
BMP2K,4.988340532828558e-24
OXCT1,5.041177407076511e-24
SF3B1,5.237664584177822e-24
TCIRG1,5.259769498843688e-24
BRIX1,5.307525888971769e-24
ORAI1,5.4448284533467466e-24
ADGRE5,5.653733007872688e-24
PITPNC1,5.971080828725538e-24
FYN,6.687762018911856e-24
COX16,6.753803277440869e-24
CCDC28B,6.814438152044018e-24
ATP1B3,6.887283799936937e-24
PTPN20,6.932032024723547e-24
KNSTRN,7.019640224379076e-24
CHKB,7.186017887634294e-24
DMD,7.327161531760444e-24
BAZ1A,7.416648581952282e-24
WSB1,7.749835877308331e-24
AIF1,7.910999551543832e-24
BAK1,8.327685084753349e-24
CHCHD1,8.595284788345287e-24
FYB1,9.057830350260761e-24
CTNS,9.07548061160327e-24
MNAT1,9.167117673948521e-24
SFMBT2,9.417133901312177e-24
NECAP2,1.0244003512431982e-23
ERO1A,1.0467140899585194e-23
C20orf194,1.1129302311882761e-23
CHN2,1.1395864265297743e-23
MARCH9,1.1603824636671243e-23
FMNL2,1.1775007358504752e-23
CYB5R3,1.1791726957825649e-23
CBLL1,1.2237556109826565e-23
RNASE6,1.2380089061741862e-23
SLF2,1.3510812622516478e-23
GPN3,1.363710178886591e-23
MCRIP1,1.4249483247762392e-23
SYNJ2,1.4439001391201803e-23
SNRPN,1.467671850394411e-23
ALDH16A1,1.5749825114589142e-23
NABP1,1.7049229634052696e-23
IL4I1,1.7269967035354395e-23
PPARG,1.8522539617267234e-23
CTCF,1.905690796844396e-23
TMX1,2.03073155510864e-23
YIF1B,2.0496308692536765e-23
U2SURP,2.1277522664674695e-23
RCC2,2.1708481011618304e-23
CYTH1,2.188964411078175e-23
MYADM,2.1912871562420457e-23
TIAM1,2.2045742692587175e-23
LINC01572,2.377592975241153e-23
JAK3,2.8011306037343084e-23
DARS-AS1,2.8351480092403905e-23
CDKN1B,2.8627599448098014e-23
LAMTOR2,2.925238369132998e-23
KPNB1,2.931081439856053e-23
SESTD1,3.0103208866855e-23
IGFBP4,3.0362425642233616e-23
CR1,3.0431251947996975e-23
FAM111A,3.212276112779265e-23
UBXN4,3.219844038446701e-23
PSMB4,3.295334666161906e-23
MPG,3.3400360927815557e-23
TNFAIP3,3.393033539274739e-23
TUBG2,3.4081264956532335e-23
MIR222HG,3.5162172289689226e-23
ATOX1,3.579578082262107e-23
ZNF207,3.6251179041250944e-23
GFPT2,4.0927970811690205e-23
RAB8B,4.2168703217755055e-23
CD63,4.268363182120499e-23
CRIM1,4.438872018285681e-23
MRPL12,4.5699710068693014e-23
WAS,4.625699655688087e-23
RDX,4.732504842922552e-23
HSPE1,4.809072701816455e-23
DENND6B,4.870199908801756e-23
PSIP1,4.9883268843070343e-23
TSFM,5.028023192764159e-23
CRBN,5.333188292753183e-23
KIAA1324,5.433325942615017e-23
GALT,5.51485652252033e-23
MAST4,5.815803471119071e-23
SLC44A5,5.983976526444281e-23
SLC37A3,6.908997053354657e-23
HCP5,7.390013249931104e-23
MLLT3,7.499846215251005e-23
CAPN1,7.625385163257922e-23
TECR,7.691790214023547e-23
LYAR,7.820791289877791e-23
SLTM,8.055969700226924e-23
RHOF,8.313536091754273e-23
LINC00476,9.46986089310353e-23
HDLBP,9.613822017861741e-23
CWC25,9.684381427485595e-23
ATP2B4,9.814637782284209e-23
CDC7,9.884232477895407e-23
VAPA,1.005341130878783e-22
EMC4,1.0065765264745651e-22
PDCD10,1.0454379669005693e-22
WDR5,1.0852575775586913e-22
SCAND1,1.1402287148938773e-22
WDR18,1.2215077520140376e-22
CDKN2D,1.2633447429544066e-22
MFSD10,1.3108946046955532e-22
PTGIR,1.3169055813669861e-22
YARS,1.3224890529710256e-22
NCKAP1L,1.3425239794031834e-22
CD86,1.361185584909583e-22
HIST1H2BC,1.3731851493296605e-22
ZG16B,1.4400192113464591e-22
HLA-DMA,1.4718986428446648e-22
FAM182B,1.4763461492207247e-22
PANK2,1.507561550841682e-22
PRDX5,1.671724349080566e-22
PDLIM2,1.723919515101118e-22
C19orf38,1.9413405267342074e-22
AC004687.1,1.9572949603953804e-22
AAAS,1.966216687676937e-22
WDFY2,1.9675660112273261e-22
FBXO43,2.1130558348150733e-22
MRPL35,2.209365031741558e-22
ATP2A1-AS1,2.230142889155972e-22
PFKL,2.2726591709002897e-22
GRN,2.3992891141250954e-22
SLC22A18,2.422377377448564e-22
PYM1,2.4409521281713364e-22
SRPRA,2.569630066008783e-22
TRIOBP,2.5868762879648976e-22
ABTB2,2.6354814331745403e-22
HSDL2,2.8576130749273696e-22
ISCU,3.04073247038245e-22
UBA6,3.043848097009082e-22
CSE1L,3.158509215324026e-22
LSM8,3.1908257195254474e-22
RAMAC,3.261514722859872e-22
PDXK,3.273134355134402e-22
MBD2,3.411960159653333e-22
APH1A,3.6779967853615437e-22
ARHGAP45,3.7750898477325e-22
SDHC,3.913623249363354e-22
GMEB1,4.03353780169162e-22
CBLB,4.0678482066225414e-22
ZNF580,4.1402482264075423e-22
CTBS,4.310657716369237e-22
NRBP1,4.321716725016717e-22
MCM8,4.459498829026193e-22
CDCA7L,4.661255871002432e-22
PFDN6,4.761288533702994e-22
MRPL46,5.201136186008524e-22
RALB,5.413008586992884e-22
CAMTA1,5.43837497143469e-22
PICALM,5.670847675180697e-22
LINC02728,5.799577295782899e-22
RTN3,5.806487683112195e-22
AC011447.3,5.908353463722735e-22
PSMA8,6.368241180225158e-22
ZNF358,6.395415417797706e-22
KIF2A,6.452799540584738e-22
RORA,6.600643231833463e-22
COPG1,6.824474125471646e-22
ST8SIA6,6.9856792459935415e-22
C1orf43,7.011910806380658e-22
C1D,7.041340811015025e-22
RBM39,7.219104695168343e-22
SF3A2,7.321648739903465e-22
SLC25A36,7.680467483830169e-22
MRPL15,7.804195501566026e-22
SLC25A6,8.077209639314825e-22
DHX58,8.172224409772738e-22
FLI1,8.538789700351177e-22
EDARADD,9.190560645107513e-22
ARSB,1.0219458613099931e-21
DHDH,1.0469272260468897e-21
TPR,1.0596665803903298e-21
LIN52,1.1265072333642737e-21
G3BP2,1.1418549734515819e-21
ARF3,1.1549323268752234e-21
HIST1H2BJ,1.2003941772600415e-21
HRAS,1.250998322302224e-21
PPP2CA,1.25440764895835e-21
SPCS1,1.308966247051842e-21
TPP1,1.316241093246862e-21
SELENOF,1.3491056990288982e-21
IDH3B,1.3960562678767306e-21
TUBGCP3,1.4528015241474282e-21
SDF4,1.4641433811580873e-21
ARHGAP11B,1.4697108878328846e-21
ITGA1,1.5298586779269168e-21
ETFA,1.5499896509621485e-21
SLC39A7,1.5564865022503068e-21
CD55,1.6400561189974638e-21
PON2,1.7382493688648643e-21
ZNF519,1.785592226135973e-21
LINC00426,1.9621331341657283e-21
RNASEH1,2.0903794399638442e-21
CYLD,2.1404483508600002e-21
MARCH3,2.277159454346043e-21
MRPL21,2.347276818985421e-21
ANKRD39,2.5085081210482007e-21
CENPX,2.854108821055614e-21
NRP2,2.9706992175194324e-21
HDAC1,3.058376808070656e-21
FAM210B,3.0895983463008686e-21
LSM1,3.194770872158299e-21
WSB2,3.2619237571345733e-21
NAGA,3.3449086282744257e-21
PGGHG,3.434817239618874e-21
AL360012.1,3.641125263479062e-21
VSIG10L,3.712899274322647e-21
FGF2,3.780081814281976e-21
NUAK2,3.9886875235903174e-21
LINC02273,4.1460983653450585e-21
OOEP,4.354940761021155e-21
SIPA1,4.60266894099996e-21
PIGT,4.6895685908047266e-21
TMEM59,5.014783654774068e-21
TIMM17A,5.24553372384481e-21
DLD,5.537250814907275e-21
SGSH,5.6253226376865294e-21
SNX17,5.690210009025669e-21
DAPK1,5.804264658770883e-21
NENF,5.879891610517347e-21
CEMIP2,5.940401626870255e-21
GPR84,6.293659031097771e-21
PIK3R5,6.334099478565167e-21
USP39,6.5191449116484706e-21
F2R,6.799861660594532e-21
TRIM28,7.160622765861817e-21
CDKAL1,7.42194970233268e-21
TBCD,7.76231989865541e-21
FKBP3,8.489933207965143e-21
CSGALNACT2,8.6104572375876e-21
MCOLN2,8.733993217221903e-21
MED10,8.797353204201105e-21
RABL6,9.36625358579565e-21
BRD7,9.508911219558344e-21
Z94721.1,9.6191438259053e-21
N4BP2,1.088900573848975e-20
PLSCR3,1.1125825141428984e-20
FUNDC2,1.1214664494515335e-20
UBE2V2,1.1571610929619042e-20
TXN2,1.2056242470750728e-20
KLHDC7B,1.2089648904992934e-20
STRAP,1.2429406239498197e-20
TOE1,1.2547871383015794e-20
PNMA5,1.2691558971827702e-20
CCT4,1.3507426050285067e-20
CTSZ,1.415350265446411e-20
DOCK2,1.4186680504205602e-20
STXBP1,1.4321396393853484e-20
YPEL2,1.4362854080139147e-20
AC122685.1,1.478051015148273e-20
ZNF704,1.6740173804117163e-20
CES1,1.7502227215699648e-20
ZNF90,1.7603267802230704e-20
AL135818.1,1.8294411071247616e-20
EBNA1BP2,1.9290687509767464e-20
C11orf58,1.9446754385943632e-20
AIRE,1.9811431230245858e-20
SAR1A,2.0063589407381212e-20
DHX9,2.0622994229830407e-20
TUBB4A,2.1877407678483076e-20
ADAM8,2.3006054680513606e-20
LHFPL3,2.4424866833614682e-20
SNHG16,2.5652198424821682e-20
MTDH,2.5694781947931265e-20
IMP3,2.6074237069661457e-20
CNBP,2.6826132141020707e-20
LNPEP,2.6992556917920106e-20
SUN2,3.004439752026919e-20
GON7,3.0538724085854426e-20
POLK,3.1639512396390794e-20
TCEA2,3.197448337011245e-20
MSI2,3.3164362627521673e-20
RPN1,3.743401450140193e-20
NSMCE4A,3.862245813935804e-20
SUPV3L1,3.875112427996966e-20
IFNAR2,4.0016155886727086e-20
GALNT3,4.097409948435805e-20
ZBTB38,4.127081433627859e-20
UAP1,4.352227693263844e-20
TTC39B,4.479537773063195e-20
NDFIP1,4.6791480038789584e-20
BCCIP,4.741162549543012e-20
ZBTB8OS,4.8502842230260175e-20
FAM110A,5.023872969876135e-20
FGF11,5.50935015440205e-20
KANTR,5.618227138410339e-20
AC008875.3,5.962593628696522e-20
CYS1,6.410412870768055e-20
AHI1,6.566421405893428e-20
AMDHD2,7.223222381187008e-20
RNF126,7.364512406811613e-20
NUDT5,7.466513310973694e-20
TMEM135,7.473875953664244e-20
ZNFX1,7.683925252198396e-20
TIMM50,8.152980192220138e-20
MAPRE2,8.327449780561805e-20
M6PR,1.0106616059035122e-19
INO80E,1.0317955349929943e-19
PNISR,1.0349135534682001e-19
AP001160.1,1.0457403718714847e-19
TFPT,1.0497369052856161e-19
PAM,1.0628670418665875e-19
HIST1H3G,1.0699908775747172e-19
DDX17,1.1184667971948647e-19
DDHD1,1.2554723540621343e-19
MRPL57,1.2740290401095744e-19
ZNRD2,1.3683045771371893e-19
SNU13,1.439780482617363e-19
NR3C1,1.469393681614713e-19
ARIH1,1.5242566487571234e-19
INSIG1,1.5244464915523608e-19
GDI2,1.600812877723155e-19
GABPB1,1.6078069354869669e-19
SMARCD2,1.6120375617306727e-19
ZDHHC3,1.6355281946477728e-19
PPFIBP1,1.6513692019001335e-19
KCNN4,1.7107163174545425e-19
N4BP1,1.8203447351471705e-19
SRPK1,1.8292553385226934e-19
DNPH1,1.8556562614102314e-19
HSPA1B,2.1148997589878998e-19
PIK3IP1,2.1255560491388807e-19
ALAS1,2.2298736494314963e-19
HELZ2,2.258417463564292e-19
RRAGD,2.282856653709487e-19
HMHB1,2.3131894119953147e-19
TVP23C,2.3686392554167853e-19
LEO1,2.3689946137032644e-19
C5orf22,2.3858695238741935e-19
UBE2H,2.390521436737781e-19
FAM104A,2.438723813644238e-19
EPB41,2.440822997416116e-19
FAS,2.6056393214491213e-19
BCAS4,2.6058716264195204e-19
MGAT4A,2.6227283734203805e-19
ARHGAP10,2.6395234818745204e-19
MED27,2.74212001047346e-19
ANKRD44,2.7675214642532705e-19
PLGRKT,2.8277347349077984e-19
PTTG1IP,2.914787196443121e-19
RTCB,3.1369858475292835e-19
LINC01619,3.5439555359434487e-19
NTAN1,3.890934568653067e-19
POLR2H,4.1942937319070704e-19
STT3A,4.3680741451088645e-19
DDX58,4.428642241814817e-19
PDE6D,4.435596075027063e-19
ZNF22,4.486510841200628e-19
MARCKSL1,4.527838994177092e-19
DAXX,4.560278439915957e-19
TSEN15,4.651894156198379e-19
WBP2,4.989414711134368e-19
FBXO32,5.048925423828316e-19
LINC00649,5.484161904300249e-19
TOX2,5.625769584216077e-19
SPOCK1,5.635944120217085e-19
GMDS-DT,5.70717267961466e-19
RFTN1,5.712327854078901e-19
MBOAT1,5.830788964463319e-19
FUS,5.955990478750932e-19
ABCB6,5.975551149100834e-19
MYL9,6.033939865198922e-19
TNRC6B,6.066684282141878e-19
DCBLD1,6.116055842502702e-19
NUCB2,6.142896131014876e-19
DGUOK,6.249016942503294e-19
CERT1,6.513487385198744e-19
TXNDC12,6.639070342902363e-19
CRELD2,6.756999943221271e-19
ATP2B1-AS1,6.850084742802701e-19
MIR31HG,6.949815357331854e-19
LMF2,6.984900219079714e-19
SNRPD2,7.010873096657554e-19
ZC3H15,7.220643199400001e-19
MAPKAPK5-AS1,7.4566390374593425e-19
RAD18,7.47948258525398e-19
SLC27A5,7.754341339516982e-19
C2orf74,7.825625831364979e-19
PDIA5,8.350746940270684e-19
C9orf16,8.398859957154242e-19
COA3,8.630320480986397e-19
SGPP2,8.767393609613874e-19
CDC5L,8.82555869146303e-19
AC091057.6,9.406434787044127e-19
GTPBP4,9.729867464037055e-19
NFYC,1.0035210178085633e-18
CSTF2,1.0246988961496214e-18
GRIA3,1.0527002480403024e-18
BTBD11,1.0592331757469526e-18
VAT1,1.156708949346365e-18
COL9A2,1.212295261048778e-18
CEP135,1.2488109674604565e-18
SH3KBP1,1.2654621624405018e-18
FIS1,1.285005229621035e-18
EEPD1,1.3133599766190648e-18
GZMB,1.3945427184816017e-18
TRIAP1,1.3988108588727088e-18
AXIN2,1.4025392316132286e-18
RAD1,1.4264646758187571e-18
CDK5RAP2,1.4786222974950488e-18
CCDC150,1.4853657233577504e-18
PRPS1,1.5321615579598181e-18
FGL2,1.5751748902268022e-18
HAUS2,1.5859973604709178e-18
FAM177A1,1.680952250327776e-18
VRK2,1.7116064541488929e-18
OTOF,1.823892062816941e-18
CYP2B6,1.8383155754869827e-18
SLC12A6,1.978073977429257e-18
NFE2L2,2.0211287400634193e-18
NUP58,2.043214903918352e-18
FAM50A,2.066611839882723e-18
COMMD2,2.0738664711933258e-18
SIPA1L1,2.124330555494769e-18
ENO2,2.1473835495354276e-18
CSGALNACT1,2.1934725786018798e-18
ACSL6,2.209685334586621e-18
HLTF,2.2641733250661974e-18
SLC16A14,2.314154760388683e-18
PEF1,2.3378074566850022e-18
AC090204.1,2.3711036292131617e-18
ASF1A,2.37684855172146e-18
ABO,2.418424461765558e-18
EXOSC9,2.4719356056349316e-18
TMCO1,2.5302653032243328e-18
RENBP,2.6275490585087476e-18
SRSF1,2.694263377290426e-18
TSPAN14,2.7253988357171086e-18
SF3A3,2.9105015824509553e-18
THOP1,2.9443553117255488e-18
MAP3K1,2.9531858619170793e-18
TST,2.9609621008032984e-18
RAB13,3.006959323380082e-18
XRN1,3.1193322513392625e-18
NFX1,3.213234845764707e-18
SLC2A8,3.229375387606745e-18
CFP,3.252299559284379e-18
EIF4G3,3.3368319130589995e-18
MRPL9,3.3516003930947755e-18
DDX21,3.3988746502275248e-18
LGALS3,3.4437560499241702e-18
SDHAF2,3.5364686289876284e-18
OS9,3.584564171830319e-18
PMM1,3.62408456890294e-18
DKC1,3.677133841208459e-18
HMOX2,3.704791658548464e-18
SLC33A1,3.907638739728528e-18
MAP1LC3B,3.940598257707199e-18
ZFAND1,3.9611049910070445e-18
NUP37,4.0104098798182155e-18
MTFP1,4.111130157227721e-18
GLRX5,4.156059772164651e-18
PHLDB2,4.22705381426708e-18
UBE2J2,4.3910698041631684e-18
SMIM26,4.6278204045158925e-18
SYNE1,4.936631014218917e-18
RAP1A,4.95455671381899e-18
ATP5MD,5.0612539935932865e-18
GMIP,5.091233272863089e-18
AKAP13,5.331211295224057e-18
LLPH,5.391625488539431e-18
CCDC141,5.790424891331574e-18
MBOAT2,5.9040003052369926e-18
SNX18,5.9326314127016404e-18
UBASH3A,5.951643872035968e-18
AC138123.1,5.992381452330298e-18
NOL12,6.022236115285175e-18
CCNL1,6.070768848888877e-18
UTP11,6.254925190724691e-18
RAC3,6.744125749469254e-18
SYTL1,7.020317655030766e-18
PRAM1,7.067186948988458e-18
SMIM29,7.110008710456965e-18
TSPAN18,7.147555803209237e-18
MPHOSPH8,7.22961818190758e-18
RAB2A,7.28085481069068e-18
EAF2,8.499653453200975e-18
VPS26B,8.686901509594215e-18
AK4,8.806349908250463e-18
ARHGAP19,8.853219396997831e-18
ANO10,8.94312457503937e-18
TMA7,9.115417621512784e-18
PRMT1,9.45317294062739e-18
PAWR,9.707653227385473e-18
RBM38,9.841708644463233e-18
CUL4A,1.0000070453700049e-17
INO80C,1.0192853126323333e-17
SKP1,1.0616317388415131e-17
ATP6AP2,1.0797436295667086e-17
DDIT3,1.1116258955889787e-17
APBA1,1.1467128516800587e-17
RAB14,1.1958863342283952e-17
SMIM14,1.2763682312749433e-17
FAM207A,1.2791368113318273e-17
WDR61,1.2860560256406149e-17
C1orf21,1.3074201836853257e-17
OR3A2,1.337401375870573e-17
PHTF1,1.3421259542992183e-17
TMEM39A,1.3821167715289701e-17
NUP107,1.391356215569821e-17
RMI1,1.3954189435783953e-17
AP000787.1,1.403205403646608e-17
COPS9,1.4365021356302985e-17
TMEM237,1.4913976593598102e-17
DESI2,1.5053090194223392e-17
SH3BP1,1.5138247555424852e-17
TEX264,1.6047779085998135e-17
GTF3C5,1.6465947425851468e-17
PDCL3,1.7123209594478187e-17
DACT2,1.7403821055930565e-17
CDK11B,1.7415583639629948e-17
PPME1,1.8124305777423014e-17
TNFAIP8L2,1.830843718308233e-17
SRRT,1.8614514701275292e-17
RRBP1,1.911989253861729e-17
RTTN,1.9502415198760068e-17
GMPPB,2.0361985952921256e-17
VEGFB,2.050537022323204e-17
DTX3,2.147059371431997e-17
NLRP1,2.2754022936924923e-17
KIF24,2.31175096189587e-17
DCUN1D5,2.3351663954178602e-17
C5orf56,2.3749137342877053e-17
CEACAM1,2.4222198022703535e-17
TFAM,2.5717189798844046e-17
TUT7,2.6489894243095342e-17
MATK,2.7269367657003615e-17
COX4I1,2.961802914398724e-17
GPR68,2.964759054504988e-17
GRINA,3.086541907742728e-17
PPIL1,3.125917131231964e-17
SUCLG2-AS1,3.169852329481381e-17
GBA,3.211881758033008e-17
PGM2,3.227133338389668e-17
EIF4E3,3.2412427112506624e-17
RIC3,3.3835725562693175e-17
MRPS24,3.422306929065754e-17
TRPC1,3.616993283863307e-17
PCBD2,3.657679606752656e-17
SMOX,3.707525457635412e-17
PPP6C,3.741566745633296e-17
SF3B6,3.8410401494027816e-17
PMVK,3.9989036105887973e-17
SSBP4,4.109609029317485e-17
GGT7,4.1375464721083143e-17
SIL1,4.2848341058236714e-17
KIF18A,4.4617974210784446e-17
CCNG2,4.538987188040651e-17
RTCA,4.630453767203006e-17
SLFN12L,4.6571446181830754e-17
RPS6KB2,5.0116773976709413e-17
MED23,5.0332319815163565e-17
UMPS,5.214730059167188e-17
HSPA13,5.610300383448061e-17
ACYP1,6.063631035665408e-17
SUV39H2,6.127027231948493e-17
TIMM17B,6.218848789981179e-17
SNAP29,6.33810709951304e-17
TMEM14C,6.454992628795306e-17
RIN3,6.557413273967396e-17
TNFRSF12A,6.690973165052916e-17
CIAO2A,6.774040759132398e-17
TMF1,6.811164952486217e-17
ATP6V0C,6.982448496997642e-17
ICAM3,7.046474904800092e-17
TSR2,7.066946744987834e-17
GRK2,7.307119694796691e-17
SLC16A10,7.478234561912627e-17
HPGD,7.894021258764073e-17
TSTA3,7.963837394084012e-17
CITED2,8.00535722510082e-17
LSM7,8.024484881318088e-17
ERVK3-1,8.706572286628588e-17
GPATCH4,9.538485872430752e-17
MAP4K4,9.79790296889553e-17
SPIDR,1.0099493138704992e-16
RANGRF,1.01939027459899e-16
PCBD1,1.038880091254082e-16
FLNB,1.039823107668511e-16
CDK2AP1,1.0563473506319143e-16
ABHD14B,1.0569190623522302e-16
PRPF6,1.0611256828577865e-16
FBXW7,1.1123512167112474e-16
PRMT2,1.177126647574758e-16
PRPF31,1.1814088003929318e-16
TRIM21,1.1984919231450388e-16
LEPROTL1,1.2073789850044637e-16
AC112206.2,1.2781703262805923e-16
RASSF1,1.294470986597644e-16
GLUL,1.3990074085132841e-16
HSPH1,1.4236008187339252e-16
BCAS2,1.447727472986162e-16
SEC63,1.4515571011138912e-16
METRN,1.4860366445781974e-16
PPA1,1.4910795965079669e-16
CHD3,1.4962083530285652e-16
CPM,1.5180323644471937e-16
DDAH2,1.5708870792087597e-16
RAE1,1.5862712290518832e-16
GYPC,1.6003795888686338e-16
CZIB,1.6073728080950157e-16
MOB4,1.6454565052487844e-16
GMPS,1.7046832758989794e-16
LSM6,1.762477510300935e-16
ZCCHC7,1.7728597319164132e-16
TTN,1.7804087121171655e-16
MTCH1,1.857967633654928e-16
ARRB1,1.9228683951657306e-16
RNASEH2B,1.9480190181975351e-16
AAGAB,1.9751982083484453e-16
CTSA,1.9777416959937597e-16
CDV3,2.068435864519567e-16
CIRBP,2.0987987215824844e-16
GSK3A,2.252596902493671e-16
CARMIL1,2.3147599090428895e-16
BCL7B,2.3398489770465864e-16
YPEL5,2.558326763030912e-16
CALU,2.6138858765424415e-16
RAD50,2.749002210716886e-16
SLFN12,2.8082481470591987e-16
LYSMD2,2.8295134599126955e-16
CCT3,2.8887024004648275e-16
RBMX,2.8970448911707723e-16
MCTP2,2.9232310031875317e-16
SMIM1,2.9405271052929256e-16
C18orf32,2.9453892760106807e-16
KMT5A,3.074259383994633e-16
PLCG1,3.1304300490975856e-16
DUSP12,3.143960868690174e-16
ARL4A,3.1894176345963587e-16
AHCY,3.1907161627564324e-16
EIF3F,3.194754184165544e-16
SLC25A1,3.3844171780983086e-16
MDC1,3.428149365153997e-16
PVT1,3.514043143853378e-16
EMC7,3.691480876662573e-16
DEC1,3.74710726310788e-16
LY96,3.7502311744856647e-16
GSPT1,3.751047109851182e-16
RAD51C,3.913958812930426e-16
NEU1,3.9782984279169343e-16
ARPP19,3.9992142534129696e-16
CIB1,4.0535635979465917e-16
TSHR,4.2189385611462174e-16
USP16,4.244549094363549e-16
COPB2,4.3234801912752455e-16
WASHC3,4.3978185564497384e-16
CHMP6,4.502300052973961e-16
PRKCB,4.544009287896766e-16
TRIB2,4.592294709224601e-16
IL21R,4.740831639980014e-16
FAM3C,4.85999266391041e-16
ANKRD29,4.91607277324712e-16
SRSF11,5.026464259584744e-16
SIAH2-AS1,5.085374305822856e-16
AHSA1,5.110693906694211e-16
AHRR,5.368984355593031e-16
SPTBN1,5.414369780822308e-16
UBL7,5.450086087167218e-16
PSMC6,5.490492304144236e-16
PIGP,5.496742498509177e-16
ATG3,5.501034254590124e-16
BAIAP2L1,5.558011483251365e-16
ATF6,5.568271902442267e-16
ST6GALNAC4,5.882382061137942e-16
PATJ,5.998682862081372e-16
IL3RA,6.706322872937638e-16
PTPN22,6.877562265348326e-16
BPTF,6.955890705026576e-16
ITGA9,7.066745961161082e-16
PARP12,7.074316356075239e-16
SLC9A9,7.305907347842104e-16
SRSF4,7.333894084376388e-16
AC005520.2,7.498899048059557e-16
ITGA5,8.105245058498156e-16
CCR7,8.199087230724971e-16
TMEM156,8.248002798875506e-16
SLC66A3,8.418375864282759e-16
PDLIM7,8.540652324529622e-16
UXT,8.6732351993436965e-16
CALHM2,8.91100389909959e-16
PKD2,9.222451649750436e-16
INAFM1,9.736441430634145e-16
ERCC6L,9.792228942020347e-16
CXorf38,1.0396793707298664e-15
RCAN3,1.0421577528433434e-15
GIMAP6,1.069287299619399e-15
ZFP91,1.0818272084893996e-15
ANXA11,1.0832164180629401e-15
CFAP97,1.1442174136823877e-15
USP25,1.186025897590945e-15
HDAC7,1.1930290846199597e-15
NPDC1,1.2245616898589884e-15
BID,1.2440271176456996e-15
RHNO1,1.2880777020753191e-15
PRPF38B,1.3428033057873686e-15
TICAM1,1.3477912475946855e-15
FKBP2,1.3809726975897204e-15
TRMT112,1.5338434891126077e-15
EID1,1.5545205905299388e-15
IFI30,1.6454475702906378e-15
EMC3,1.651928052577384e-15
JPT2,1.7064060746872172e-15
TICRR,1.845361009583405e-15
TOR1AIP1,1.8658411205135656e-15
DROSHA,1.8709378539517525e-15
WWOX,1.881014987981071e-15
PSMD9,1.903977663128774e-15
PAXX,1.9387424665549604e-15
IRF5,1.9647925396128997e-15
RPAP2,1.9787371524383683e-15
GCHFR,2.0124069768967352e-15
CIAPIN1,2.0330696493424026e-15
DNAJB11,2.0686339016252258e-15
PAK1IP1,2.0753545057116958e-15
TNFRSF25,2.1385870468694375e-15
MFHAS1,2.153181574468422e-15
CAT,2.153818285364401e-15
KDM7A-DT,2.158694958639097e-15
DCK,2.2061445636122406e-15
NINJ1,2.286185919971189e-15
KLHL24,2.4177602408005574e-15
TGFB1,2.4450376875218357e-15
NFKBIE,2.4461539322105107e-15
PMAIP1,2.4586345757034453e-15
ZNF726,2.5342239708465287e-15
AC004448.2,2.6083069981210837e-15
CCAR1,2.659453671649561e-15
EIF3M,2.6628423466517076e-15
OTULIN,2.671617834415282e-15
S100PBP,2.680882957413195e-15
GET4,2.7700478677451895e-15
